#{"t_start": 1749641647.6309931, "env_id": "None"}
r,l,t
-1.135555,14,67144.16158
-0.085635,30,67151.021073
-1.024026,108,67173.566253
0.751438,177,67236.914416
0.701543,1,67261.543931
-1.010956,65,67275.437306
-1.132758,27,67326.803809
0.923906,163,67360.383337
0.701555,1,67381.548869
-1.006264,33,67389.042189
-1.055712,120,67414.035163
-1.264569,11,67443.542766
-1.041196,159,67476.289511
-1.33687,102,67521.817728
-1.176139,27,67566.792608
-1.073105,76,67582.901012
-0.163775,21,67625.563818
-1.004278,4,67627.213204
-0.060414,106,67649.459187
-1.185413,14,67684.16625
-1.018506,7,67686.515571
0.92845,186,67724.693673
0.700381,1,67741.546439
-1.024493,91,67760.677615
-1.17147,25,67806.408294
-1.092046,91,67825.608111
-1.149077,35,67868.424621
-1.056184,71,67883.536402
-1.151807,8,67922.964783
-1.024669,38,67931.481724
-1.075812,25,67937.338048
-0.082143,21,67985.583609
-1.016982,29,67992.264524
-0.081987,21,67997.329456
-1.014311,5,68042.359573
-1.021216,10,68045.231496
-1.0336,13,68048.700133
-1.028516,16,68052.759611
-1.049614,29,68059.426674
-0.043416,99,68121.254363
-1.165762,4,68162.153557
-1.018427,9,68164.807758
-1.015082,6,68166.850356
-1.024413,13,68170.315091
-0.065883,30,68177.172226
-1.022344,12,68223.763603
-1.044982,22,68229.035641
-0.124772,61,68242.140458
-0.997466,3,68281.959225
-1.136027,65,68295.884197
-0.035856,98,68361.074127
-1.194131,21,68405.592866
-1.048756,25,68411.470261
-1.01174,6,68413.618145
-1.017429,91,68479.668725
-1.25066,66,68652.046831
-1.057181,28,68658.518859
-1.054839,90,68719.458596
-1.203905,70,68775.479911
-1.120558,33,68827.998909
0.877728,178,68864.696623
0.701899,1,68881.551886
-1.006196,10,68884.399699
-1.017854,28,68890.882224
0.894217,172,68926.225487
0.701434,1,68941.547896
0.940918,177,68977.914931
0.701887,1,69001.547281
0.959667,169,69036.321222
0.70208,1,69061.556093
-1.008735,28,69068.052103
-1.053908,18,69072.545154
-1.038377,49,69083.232322
0.85561,170,69155.543573
0.701794,1,69181.548953
0.962155,167,69215.913292
0.699451,1,69241.551831
-1.243198,264,69295.387588
-0.358205,42,69309.767156
-0.098107,51,69320.842594
-0.109006,48,69371.04768
-0.058566,30,69377.925273
-1.047222,27,69426.775377
0.95501,167,69461.132411
0.819443,1,69481.546638
-1.012025,61,69494.657632
-1.133744,31,69547.594543
0.914779,169,69582.363747
0.702266,1,69601.542845
-1.008868,35,69609.411897
0.866437,184,69647.204211
0.712799,1,69661.550327
0.949716,173,69697.145732
0.701232,1,69721.559057
-1.011881,50,69732.482349
-1.112631,61,69745.61176
-1.110189,28,69786.990879
0.857599,193,69826.587004
0.701892,1,69841.550538
-1.00659,36,69849.659394
0.882469,173,69885.229631
0.631182,183,69938.197344
0.701721,1,69961.553324
-1.013549,90,69980.480273
-1.186053,29,70027.202256
-1.046823,135,70055.169222
-1.2855,39,70089.193163
-1.072935,82,70106.517748
0.773289,182,70177.924596
-1.31169,13,70203.989548
0.952353,164,70237.8192
0.698519,1,70261.552621
-1.003527,23,70267.03073
0.925379,163,70300.591713
0.700539,1,70321.549194
-1.000608,122,70346.88141
-1.25827,9,70383.167129
-1.016114,39,70391.858621
-1.079057,3,70393.298482
0.970285,160,70473.480706
0.702836,1,70501.549726
-1.004493,3,70502.992686
-1.025742,72,70518.31147
-1.137534,36,70568.594002
-1.070036,40,70577.463556
-1.389166,296,70893.717847
-1.350359,118,70945.095747
0.796397,166,71014.731709
0.700593,1,71041.549342
-1.005747,3,71042.998839
-1.007815,25,71048.872757
-0.097822,100,71069.8403
0.659394,242,71149.914971
0.702003,1,71161.552001
-1.028878,103,71183.106492
-1.250742,97,71240.849644
-0.164758,21,71285.556367
-0.043368,100,71306.471414
0.739149,201,71381.750474
0.761262,1,71401.550683
-1.005218,3,71403.007357
0.941553,175,71439.046407
0.702676,1,71461.548138
-1.066131,91,71480.69831
-1.128037,7,71522.771588
-1.010761,25,71528.646968
-0.099183,103,71550.18565
-1.165058,6,71582.561228
-1.03957,24,71588.23886
0.932287,180,71625.248419
0.700982,1,71641.552228
-1.018199,94,71661.292577
-1.221491,85,71718.434314
-1.140253,34,71768.195126
-1.061151,128,71794.707841
-1.271387,45,71830.409483
0.855901,184,71868.215593
0.82704,1,71881.551113
-1.018893,41,71890.66448
-1.069692,30,71897.550885
-1.068789,35,71948.390625
-1.06788,5,71950.237268
0.941143,173,71985.771862
0.69934,1,72001.54834
-1.00518,4,72003.199028
-1.009571,9,72005.850419
-1.042462,158,72038.419188
-1.327391,44,72070.181051
0.91209,164,72104.030985
-1.315675,71,72135.661572
0.806651,181,72217.749651
0.700786,1,72241.549255
-1.012931,27,72247.825883
-1.07375,59,72260.524379
-1.113486,94,72320.245704
0.762021,184,72398.338391
0.701565,1,72421.552946
0.975083,161,72454.763912
0.702042,1,72481.546355
-1.006613,27,72487.819985
-1.052704,3,72489.260884
0.945996,172,72524.617626
0.70117,1,72541.543531
-1.009365,36,72549.620194
-1.073931,25,72555.474524
0.896058,179,72637.443827
0.698977,1,72661.544732
-1.019784,92,72680.895443
-1.182325,29,72727.214129
-0.0842,21,72732.373294
-1.012021,27,72738.669853
-1.074669,43,72790.025425
-1.072746,27,72796.290071
-1.054237,55,72852.428514
-1.13041,40,72861.28127
0.896725,172,72935.901238
0.774734,1,72961.551818
-1.010333,25,72967.421736
-1.046696,45,72977.316744
-1.092444,4,73022.154976
-1.025095,32,73206.996716
0.887756,180,73244.071627
0.700934,1,73261.550984
-0.046344,65,73275.457212
-1.095723,6,73322.564744
-1.100006,75,73338.580459
0.900773,172,73415.969449
0.702978,1,73441.548994
-1.007448,23,73447.024744
0.855764,200,73488.021542
0.674964,1,73501.550228
-1.005705,37,73509.842531
-1.085049,130,73536.793855
-1.260505,48,73571.090399
0.829243,191,73610.26202
0.701491,1,73621.549805
-1.006278,6,73623.602828
-1.057675,106,73645.762998
-1.171182,9,73683.157329
-1.046477,32,73690.488623
-1.038214,73,73706.062411
0.78069,185,73744.441948
0.701178,1,73745.508682
0.932363,182,73783.175149
0.700856,1,73784.227707
0.962622,167,73818.913725
0.701521,1,73819.985608
-1.005978,28,73826.486546
-1.096843,157,73859.080989
-0.357215,41,73868.235435
-0.104376,51,73879.379479
-0.05756,34,73887.119586
-1.010162,3,73888.644371
0.94509,175,73925.022115
0.701823,1,73926.075514
0.95504,171,73961.537757
-1.320162,68,73976.231119
0.838485,170,74011.660154
0.701998,1,74012.725955
0.9445,176,74049.403621
0.70081,1,74050.459931
-1.008345,17,74054.781801
-1.064677,106,74077.218293
-1.256519,158,74110.158308
-1.28009,38,74118.716337
-1.058223,17,74123.066459
-1.053622,38,74131.63445
-1.065765,4,74133.317842
-1.011473,5,74135.198221
-1.043133,79,74152.083834
-1.138578,25,74158.02862
-1.059828,142,74187.714494
-1.274906,8,74190.310868
-1.038804,68,74204.942982
0.830985,177,74241.61975
0.70255,1,74242.702334
-1.016618,146,74273.070949
-1.297685,47,74283.485963
-1.10665,146,74313.897759
-1.277532,37,74322.365884
0.877134,177,74359.003863
0.701236,1,74360.063443
0.957834,169,74395.295222
0.702166,1,74396.335033
-1.014053,128,74423.258866
-1.277292,124,74449.445431
-1.225857,15,74453.365837
-1.034206,90,74472.596689
-1.186994,7,74474.873263
-1.002888,28,74481.407747
-1.07244,94,74598.933529
-1.203126,152,74630.701024
-1.298468,44,74640.449787
-1.097211,150,74671.700369
-1.284994,38,74680.297777
-1.079747,39,74689.109481
-1.087362,149,74720.178795
-1.316886,101,74741.587924
-1.236603,180,74779.067536
0.701865,1,74780.123451
0.974107,161,74813.843797
0.701345,1,74814.890302
-1.010696,25,74820.814789
-0.201705,129,74847.962646
-1.145212,26,74854.130337
-0.068708,34,74861.889931
-1.010585,3,74863.444369
-1.012583,34,74871.192532
-1.094585,118,74896.072112
-1.212217,144,74926.077853
0.62376,198,74967.065797
0.701284,1,74968.139614
-1.005033,8,74970.608696
-1.073089,153,75002.437966
-1.273008,38,75010.996329
-1.084148,144,75040.992191
-1.278288,5,75042.929159
-1.013121,29,75049.677631
-1.076742,109,75072.695179
-0.23229,21,75077.767985
-1.010309,34,75085.520623
-1.07735,32,75092.991684
-0.092155,21,75098.186178
-1.005097,6,75100.24832
-1.015303,4,75101.924191
-1.020811,105,75124.087017
-1.277928,68,75138.722184
-1.064668,30,75145.647072
0.878277,182,75183.385448
-1.330522,25,75189.393106
-1.038894,10,75192.285054
-1.021441,85,75210.396305
-0.23007,38,75218.946816
-1.024206,12,75222.222553
-0.121047,56,75234.442371
-0.994098,3,75235.918594
-1.01016,24,75241.672673
-1.05556,56,75253.93402
-1.122116,49,75264.759437
-1.089576,53,75276.410651
-1.105847,4,75278.108829
-1.047388,158,75311.167222
-1.27894,29,75317.913859
-1.069084,100,75339.212367
0.757104,176,75375.905612
0.701842,1,75376.960493
-1.006671,9,75379.641278
-1.019726,3,75381.151286
-1.041205,107,75403.820615
0.760589,175,75440.170333
0.702166,1,75441.205874
0.947791,174,75477.377939
0.701301,1,75478.440631
0.954081,171,75513.986119
0.703589,1,75515.041593
-1.010367,28,75521.59942
-1.06814,65,75535.643495
-1.135129,46,75545.851878
-1.139,177,75582.626576
-0.333058,26,75588.838829
-1.01301,4,75590.526967
-1.01051,5,75592.390231
-1.014042,25,75598.340329
-1.067396,105,75620.471281
-1.219086,60,75633.600914
-1.37499,226,75744.671489
-1.179122,8,75747.241865
-0.057162,21,75752.359896
-1.007278,22,75757.704438
-1.049959,26,75763.849322
-1.073674,112,75787.480297
-1.204684,54,75799.40522
0.856666,169,75834.600396
0.702006,1,75835.647399
-1.008837,23,75841.164555
-1.053819,99,75862.131844
0.75872,176,75898.669549
-1.317786,65,75912.702746
-1.11766,16,75916.794783
-1.0566,104,75938.801228
-1.209857,149,75969.801555
-1.302447,44,75979.543291
0.906364,162,76013.267685
0.701485,1,76014.315073
-1.043372,169,76049.399919
-1.310261,32,76056.808946
-1.08028,53,76068.414402
0.858787,177,76105.309338
0.702242,1,76106.389666
0.95428,170,76141.809114
0.701646,1,76142.859294
0.965899,165,76177.200438
0.701589,1,76178.245446
-1.007844,27,76184.581804
-1.065967,110,76207.786134
0.751735,170,76243.087737
0.701836,1,76244.12341
0.95865,170,76279.40451
-1.312041,10,76282.428274
0.947451,169,76317.564958
0.702686,1,76318.624317
-1.047599,168,76353.585671
-1.319893,39,76362.428265
-1.055718,36,76370.628536
-1.073173,23,76376.190192
-1.058201,101,76397.57441
-1.206115,11,76400.64137
-1.013529,5,76402.505288
-1.02689,55,76414.550918
-1.113577,99,76435.634154
0.772789,171,76471.302131
-1.308004,27,76477.780589
-0.089283,21,76483.009089
-1.004815,11,76486.102634
0.932734,172,76521.94232
0.701885,1,76523.002518
-1.012977,26,76529.186305
-1.064781,101,76550.615928
-1.19899,87,76569.18038
-1.178647,45,76579.181791
-1.109188,141,76608.663777
-1.263109,39,76617.559484
-1.091465,98,76638.423034
0.736983,188,76677.714658
0.701378,1,76678.77271
0.94973,173,76714.836931
0.701883,1,76715.904838
-1.004137,58,76728.575629
-1.140298,64,76742.449875
-1.118283,71,76757.72331
-1.145826,23,76763.23687
-1.040676,34,76771.071476
-1.086979,76,76787.428623
-1.147901,39,76796.223435
-1.135654,168,76916.030103
-1.287604,37,76924.546157
-1.083256,140,76954.110265
-1.280624,40,76963.280604
0.862565,185,77002.139124
0.700528,1,77003.206123
-1.016806,100,77024.512033
-1.211866,146,77055.126335
-1.298999,46,77065.478323
-1.096999,109,77088.513212
0.745632,183,77126.522379
0.700157,1,77127.582522
0.966663,164,77162.094334
0.701223,1,77163.18901
-1.009699,25,77169.158646
-1.072775,93,77188.995816
-1.176881,27,77195.369019
-0.158526,152,77227.053567
-0.260362,37,77235.449513
-0.104288,51,77246.631559
-1.009934,97,77267.073344
0.775965,167,77301.900912
0.913139,1,77302.959329
-1.009494,27,77309.288269
-1.056978,102,77330.939906
-0.284872,181,77368.491042
-1.281645,5,77370.354494
0.937196,180,77407.783845
0.702128,1,77408.838969
-1.00641,76,77425.12662
-1.177732,87,77443.716473
0.783905,182,77481.61587
0.701441,1,77482.681172
-1.005161,3,77484.136841
0.955528,169,77519.243003
0.70228,1,77520.292564
-1.004887,24,77525.987914
-1.051267,5,77527.851404
-1.025009,30,77534.771464
0.904553,173,77570.6913
0.700843,1,77571.757754
-1.005343,24,77577.53353
-0.089715,122,77603.169633
-0.279933,49,77613.935449
-1.10305,54,77625.757575
-0.057564,166,77660.325332
0.699798,1,77661.396997
-1.004098,61,77674.61505
0.847272,165,77708.936906
0.701321,1,77709.990662
-1.005895,3,77711.444144
-1.008936,25,77717.380925
-1.049807,4,77719.045165
-1.034302,45,77728.983855
-1.083945,141,77758.40474
-1.275059,38,77767.071031
-0.140716,170,77802.407054
-1.319399,26,77808.627053
-1.02192,42,77818.000819
-1.097113,104,77840.057154
0.762273,175,77876.458174
0.702445,1,77877.556216
-1.008009,23,77883.100554
-1.0587,47,77893.51331
-1.101577,131,77920.993156
-1.264006,49,77931.837876
-1.102556,92,77951.351001
-1.167404,30,77958.331283
-1.103819,62,78033.408134
-1.090957,55,78045.413314
-1.145148,108,78068.329586
-1.18173,64,78082.24785
-1.195179,124,78108.490717
-1.237465,121,78134.033489
-1.201284,147,78164.870133
-1.286014,6,78166.995636
-1.011099,70,78182.036388
-1.151218,28,78188.596021
-1.066637,104,78210.549026
-1.244076,122,78236.136609
0.748179,178,78273.112878
0.700262,1,78274.14939
